TICID,SECTOR,RA_OBJ,DEC_OBJ,EQUINOX,PMRA,PMDEC,PMTOTAL,TESSMAG,TEFF,LOGG,MH,RADIUS
119286471,6,96.501353,-35.883803,2000.0,39.1733,18.7287,43.42017546,10.47599983,5970.0,4.51689005,nan,0.95627803
119292328,6,96.646653,-38.606739,2000.0,3.02301,-108.919,108.96094323,8.95300007,5581.0,4.52165985,nan,0.901914
123629605,6,89.393428,-19.772646,2000.0,-6.75264,-117.285,117.47922953,9.93999958,5652.0,4.39338017,nan,1.05484998
123793876,6,90.293964,-18.127576,2000.0,-5.45364,-1.89283,5.7727805,9.30300045,6087.0,4.5104599,nan,0.98319101
124843469,6,94.524861,-30.217712,2000.0,80.6451,7.55862,80.99854869,9.40799999,6009.0,4.46578979,nan,1.02089
124920348,6,95.160015,-31.914732,2000.0,23.5481,-84.9702,88.17282972,9.1260004,5725.0,4.40980005,nan,1.04463995
124922778,6,95.198048,-35.544742,2000.0,5.9509,61.7807,62.06664244,9.22099972,5899.0,4.47400999,nan,0.99353701
130291348,6,103.687588,-43.366456,2000.0,-6.1,-2.9,6.75425792,10.53800011,5560.0,4.38727999,nan,1.04999995
130297153,6,104.028611,-47.181801,2000.0,-6.9,19.7,20.87342808,10.54599953,5630.0,4.37346983,nan,1.07633996
130335304,6,104.180473,-44.914719,2000.0,33.4858,-0.876115,33.49725928,10.55000019,5551.0,4.38689995,nan,1.04922998
130421147,6,104.889299,-44.282438,2000.0,42.7595,-134.276,140.91990284,8.77299976,5639.68017578,nan,nan,0.98002499
130514006,6,105.139171,-45.841549,2000.0,-45.1133,-17.3273,48.32644372,9.94799995,5671.0,4.41550016,nan,1.03076994
130579392,6,105.770512,-44.416999,2000.0,15.15,95.64,96.83249506,10.51799965,5572.0,4.38488007,nan,1.05453002
130617071,6,105.867105,-46.442427,2000.0,-3.12044,-9.38471,9.88989017,10.56900024,5702.0,4.41446018,nan,1.03603005
134200520,6,106.754584,-47.873798,2000.0,-56.3407,0.040786,56.34071476,9.45400047,5735.0,4.40205002,nan,1.05534995
134291202,6,107.228087,-43.728963,2000.0,-53.2874,69.1377,87.29014011,10.64400005,5758.0,4.51600981,nan,0.92833298
134544026,6,108.468644,-47.510399,2000.0,58.4363,-37.6426,69.51090916,10.70800018,5674.0,4.46462011,nan,0.97446603
138937695,6,83.099237,4.49416,2000.0,16.6,-16.6,23.47594514,10.65200043,5570.0,4.38528013,nan,1.05376995
140283993,6,85.347566,-35.714082,2000.0,7.00848,-118.196,118.40360302,8.36299992,5695.22021484,4.46999979,-0.28999999,0.93558502
140579430,6,68.343996,-76.411296,2000.0,27.63,67.8,73.21377534,10.61999989,5610.0,4.37737989,nan,1.06882
140599056,6,69.156689,-76.595914,2000.0,-23.3522,-15.6171,28.09304286,10.77600002,5927.0,4.42214012,nan,1.05919003
140761641,6,74.4294,-77.72272,2000.0,-5.79672,41.909,42.30799267,11.13000011,5565.0,4.38628006,nan,1.05189002
140799035,6,74.755515,-73.577128,2000.0,-9.16664,41.9232,42.91365735,11.13899994,5664.54980469,4.5699501,-0.0327275,0.92733902
140829864,6,75.489319,-73.373328,2000.0,28.4669,29.2175,40.7924834,11.59200001,5520.41015625,4.48873997,-0.0886665,0.914038
140939704,6,77.012649,-73.324911,2000.0,52.1287,33.8413,62.15010016,10.74199963,5701.24023438,4.43456984,-0.31471801,0.968095
140972368,6,77.944881,-72.24908,2000.0,-17.5688,67.8678,70.10492857,10.11299992,5514.10009766,4.03999996,-0.06,1.08852994
140998522,6,78.539547,-77.750419,2000.0,-11.9012,52.9275,54.24904439,10.80200005,5680.0,4.40669012,nan,1.04244995
141123049,6,80.293607,-74.460786,2000.0,51.6179,22.3397,56.24473128,11.1079998,5988.0,4.54648018,nan,0.92701501
141211966,6,81.856677,-73.077381,2000.0,14.7,12.7,19.42627087,11.19499969,5612.0,4.37697983,nan,1.06956995
141212881,6,81.832102,-72.426923,2000.0,8.09428,8.69567,11.8799009,11.15100002,5584.0,4.38250017,nan,1.05903995
141268690,6,82.616428,-75.669201,2000.0,26.6487,37.8029,46.25162116,11.27499962,5558.0,4.38768005,nan,1.04923999
141333591,6,83.695317,-77.67767,2000.0,-17.6869,64.4933,66.87460038,11.30599976,5507.0,4.39799023,nan,1.02993
141335553,6,83.588782,-74.142968,2000.0,13.8877,-3.83325,14.40701277,11.15699959,5734.0,4.3945899,nan,1.06431997
141425702,6,84.413532,-72.386466,2000.0,-14.7267,53.3707,55.36521752,10.93799973,5724.0,4.43903017,nan,1.00994003
141708147,6,90.491191,-76.871944,2000.0,-18.2459,65.851,68.33203544,10.22900009,5585.0,4.41252995,nan,1.02319002
141771908,6,92.397639,-75.439813,2000.0,4.5754,19.5766,20.10416755,11.37899971,5553.0,4.42517996,nan,1.00425005
141809962,6,92.786478,-74.57241,2000.0,21.8636,-24.5327,32.8613812,11.22900009,5513.0,4.39675999,nan,1.03220999
141811540,6,92.695886,-77.744678,2000.0,-5.70143,-36.2239,36.66984095,10.86400032,5662.0,4.39369011,nan,1.05578995
141824122,6,93.218418,-74.186174,2000.0,19.8188,68.646,71.44968964,10.39500046,5676.0,4.36036015,nan,1.09900999
141909481,6,94.468046,-75.989826,2000.0,11.594,-11.8133,16.55218695,10.32400036,5570.0,4.38528013,nan,1.05376995
141910178,6,94.300681,-77.557509,2000.0,40.0914,-20.5937,45.07128613,11.27099991,5514.0,4.39656019,nan,1.03259003
141912903,6,94.555001,-73.264253,2000.0,4.5819,20.4992,21.00502341,11.13700008,5600.0,4.37934017,nan,1.06506002
141941684,6,95.168977,-75.71702,2000.0,40.2391,-34.5738,53.05217069,10.01299953,5683.0,4.50816011,nan,0.92786998
141941986,6,95.225636,-76.382233,2000.0,-3.64,49.33,49.46411325,11.24199963,5595.0,4.38033009,nan,1.06317997
141944911,6,95.436719,-73.605507,2000.0,-25.7842,0.225296,25.78518427,10.7840004,6030.0,4.49777985,nan,0.98755801
141975044,6,96.009007,-73.584232,2000.0,26.1906,-9.29951,27.7925964,10.92800045,5933.0,4.42976999,nan,1.05091
143338564,6,82.208552,-14.705436,2000.0,-24.3314,33.4216,41.34029962,9.95300007,5624.0,4.38178015,nan,1.06528997
143352755,6,82.38926,-14.40433,2000.0,10.4135,-23.1065,25.34465081,9.94299984,5760.0,4.41917992,nan,1.03807998
144484186,6,84.0319,-40.708897,2000.0,-12.2,-2.3,12.41491039,8.69499969,5686.0,4.36266994,nan,1.09747005
144485567,6,84.152882,-39.656912,2000.0,39.5058,74.888,84.66947961,10.07600021,5593.70019531,4.36999989,0.04,1.06307995
144486558,6,84.119121,-37.421417,2000.0,48.8715,102.132,113.22265205,10.38599968,5694.0,4.46006012,nan,0.98204899
144517183,6,84.62057,-38.909718,2000.0,-56.5008,-3.53357,56.61118721,9.38300037,5746.79980469,4.03000021,-0.41999999,1.09141004
147972820,6,99.587255,-41.162819,2000.0,4.4046,16.2542,16.84041326,10.64799976,6026.0,4.4450202,nan,1.04867005
148002203,6,99.932085,-37.757925,2000.0,-9.95265,23.3106,25.34638661,10.35400009,6001.0,4.5306201,nan,0.946172
148039928,6,100.026767,-39.312467,2000.0,-25.706,-5.23413,26.23346246,8.85400009,5951.0,4.52158022,nan,0.94820303
148132065,6,100.766821,-38.936359,2000.0,16.3528,-0.955829,16.38071051,10.4119997,5585.0,4.3822999,nan,1.05941999
148405684,6,102.380622,-40.703788,2000.0,30.8145,65.8581,72.71054082,10.45899963,5750.0,4.48525,nan,0.96080202
148461563,6,102.519902,-37.266349,2000.0,-12.5322,2.96849,12.87897394,10.29399967,5962.0,4.44661999,nan,1.03550994
149176684,6,81.901396,-61.333933,2000.0,-6.6,19.2,20.30270918,10.70499992,5589.0,4.38150978,nan,1.06093001
149253140,6,82.783475,-60.125291,2000.0,7.68227,46.4507,47.08168224,10.51399994,5868.0,4.41344976,nan,1.06043994
149274312,6,83.124275,-62.75816,2000.0,-18.9601,1.53121,19.02182946,10.23099995,5639.0,4.44598007,nan,0.99125499
149306769,6,83.590995,-65.273992,2000.0,20.5084,34.6515,40.26562955,11.17500019,5651.0,4.38888979,nan,1.06017995
149347772,6,83.800221,-60.589487,2000.0,7.16126,7.19615,10.15225195,10.47000027,5625.0,4.37444019,nan,1.07446003
149350447,6,83.7049,-64.755553,2000.0,-9.6,4.2,10.47854952,10.84599972,5639.0,4.37171984,nan,1.07973003
149450612,6,85.032208,-60.390939,2000.0,-11.6373,-4.34365,12.42151547,11.01399994,5690.0,4.48391008,nan,0.95496899
149474494,6,85.191769,-63.45812,2000.0,-13.5747,-16.51,21.37411004,11.08100033,5524.0,4.39452982,nan,1.03638005
149499292,6,85.677447,-63.024647,2000.0,-5.2367,25.0679,25.60903429,11.23099995,5509.0,4.39758015,nan,1.03068995
149539058,6,86.021407,-60.262429,2000.0,1.13005,116.314,116.31948938,10.84500027,5645.56005859,4.38723993,-0.104138,1.04461002
149541777,6,86.301551,-64.507579,2000.0,11.674,17.5924,21.11337997,11.05900002,5564.0,4.38647985,nan,1.05150998
149630754,6,87.560639,-60.692772,2000.0,10.7599,49.2452,50.40699526,10.48099995,5940.64013672,4.35522985,-0.191293,1.08258998
149930656,6,89.584307,-62.735408,2000.0,-7.02187,-11.0803,13.11791547,10.8920002,5543.45019531,4.46214008,0.00625156,0.956141
150064525,6,91.535616,-62.006016,2000.0,-30.0532,37.5617,48.10484526,10.05500031,6095.0,4.51453018,nan,0.98001701
150065244,6,91.615779,-63.312893,2000.0,-61.5515,66.1501,90.35719607,9.78199959,5878.0,4.38857985,nan,1.09282994
150098979,6,91.757672,-61.740505,2000.0,-24.7284,-78.5196,82.32145134,9.6239996,6057.39990234,3.86999989,-1.04999995,1.05001998
150107539,6,92.501731,-61.559513,2000.0,-16.2579,42.2208,45.24284767,10.1239996,5529.0,4.39351988,nan,1.03827
150168739,6,93.458853,-65.087779,2000.0,10.2945,67.9629,68.73814448,10.97900009,6089.0,4.58109999,nan,0.90672702
150319903,6,95.623512,-65.031685,2000.0,33.7458,-0.167813,33.74621725,10.34899998,5574.0,4.5041399,nan,0.91947299
150324841,6,95.945939,-64.634026,2000.0,-15.9,22.6,27.6327704,10.76399994,5820.54003906,4.46759987,0.0245751,0.98919898
150359325,6,96.143558,-60.152466,2000.0,224.55,416.905,473.53192239,10.51200008,6073.33007813,3.99895,-1.0165,1.00272
150389142,6,96.393692,-64.868846,2000.0,2.45008,16.8316,17.00898735,10.58899975,5622.99023438,4.46431017,0.186239,0.98144299
150430566,6,97.157701,-61.019389,2000.0,-2.50406,18.1682,18.33995114,10.75500011,5686.27978516,4.42916012,-0.090934,1.00705004
150442841,6,97.818955,-62.898959,2000.0,18.639,-23.9941,30.3830406,11.19200039,5799.0,4.50192022,nan,0.948627
151562219,6,87.715043,-44.24696,2000.0,-6.40525,54.582,54.95654603,10.29599953,5693.0,4.48257017,nan,0.95681101
151581344,6,88.123817,-46.708625,2000.0,-2.83527,-36.9246,37.03329368,9.61400032,5875.89990234,4.36999989,-0.01,1.03754997
151582875,6,87.996168,-43.089536,2000.0,5.57963,-42.2058,42.57301756,10.6619997,5564.0,4.49998999,nan,0.92269403
151628193,6,88.489632,-46.394148,2000.0,-16.383,27.4068,31.93016403,10.65999985,5577.0,4.43126011,nan,1.00032997
153165955,6,89.582975,-29.265309,2000.0,-38.5255,-13.7685,40.91192665,10.35299969,5703.0,4.37606001,nan,1.08299005
156833514,6,98.508445,-43.907939,2000.0,20.1013,22.7415,30.35190412,9.85200024,5560.0,4.45768976,nan,0.96824199
156884613,6,98.882787,-43.262175,2000.0,73.1277,-65.7574,98.34478208,10.02799988,5658.0,4.49104023,nan,0.94337797
156942511,6,104.111114,-38.608968,2000.0,-7.26304,11.9367,13.97270757,10.23900032,5542.0,4.39089012,nan,1.04320002
156986400,6,99.611312,-45.82411,2000.0,16.5968,-46.0902,48.98734843,9.4090004,5869.0,4.38597012,nan,1.09468997
156988577,6,99.78414,-46.219402,2000.0,-7.90417,-0.71568,7.93650435,10.57900047,5620.0,4.43160009,nan,1.00539994
156992217,6,99.953101,-43.300013,2000.0,-23.4566,-66.1348,70.17138915,10.59000015,5918.0,4.4793601,nan,0.99028099
157014450,6,100.389728,-43.064639,2000.0,-14.0869,135.803,136.53166505,9.31099987,5783.0,4.40706015,nan,1.05585003
157078643,6,100.607096,-46.446234,2000.0,-30.2947,-9.00817,31.60563201,9.38500023,5623.0,4.38527012,nan,1.06087995
157079021,6,100.693429,-47.105635,2000.0,10.3925,26.0379,28.03526873,11.04199982,5623.0,4.52627993,nan,0.90191001
157244727,6,105.678105,-41.516792,2000.0,14.8116,-30.677,34.06555186,10.36100006,5598.0,4.48609018,nan,0.94164902
158072072,6,90.561085,-44.009294,2000.0,-86.5116,314.874,326.54232928,8.10499954,5753.72998047,4.55999994,-0.31,1.02252996
158089019,6,90.453622,-47.324511,2000.0,-17.7597,4.7832,18.39255138,10.91399956,5505.0,4.44107008,nan,0.97982502
158107855,6,90.991586,-43.003701,2000.0,6.12197,33.6971,34.24869436,10.47799969,5812.0,4.39378977,nan,1.07626998
158108996,6,91.168615,-42.165652,2000.0,14.0584,97.9503,98.95402913,10.29100037,5888.0,4.39483023,nan,1.08659005
160303400,6,97.937511,-29.495684,2000.0,-37.0,24.0,44.10215414,9.3920002,5528.0,4.39372015,nan,1.03788996
160329462,6,91.208743,-34.227204,2000.0,2.33904,37.9303,38.00235211,10.25800037,5912.0,4.48542976,nan,0.98248798
161618085,6,75.621531,-44.882041,2000.0,60.2765,68.1627,90.991264,10.35200024,5902.0,4.41690016,nan,1.06154001
167006493,6,94.812281,-68.831398,2000.0,-41.8695,77.8971,88.43649257,8.52400017,5668.0,4.42000008,-0.011,1.07107997
167165143,6,96.738725,-70.92968,2000.0,11.7309,205.548,205.88247696,10.57499981,5807.0,4.42638016,nan,1.03593004
167203925,6,96.883444,-70.559181,2000.0,1.9713,-0.200696,1.98148999,11.24800014,6045.0,4.45451021,nan,1.04073
167339970,6,98.422248,-67.909636,2000.0,62.1851,2.60972,62.23983693,10.12899971,5851.33984375,4.27777004,-0.28953499,1.04665005
167419169,6,99.748767,-67.222204,2000.0,4.575,-21.6701,22.14777323,10.52799988,5638.83007813,4.40674019,-0.0680846,0.95880502
167527244,6,100.692706,-60.553198,2000.0,17.6,29.4,34.26543448,10.40400028,5820.93994141,4.46222019,-0.0856679,0.98531598
167551205,6,100.865741,-65.458455,2000.0,-29.1823,9.86926,30.80598848,10.52000046,5888.49023438,4.35740995,-0.46639499,1.09285998
167571875,6,101.296726,-65.934091,2000.0,11.3203,-3.29604,11.79038048,10.46199989,5611.31982422,4.46634007,0.29934901,0.93344402
167602473,6,101.887824,-61.66313,2000.0,-13.5525,45.1155,47.10709709,11.33100033,5897.08007813,4.52229977,-0.34047401,0.902915
167661486,6,79.693007,-37.172583,2000.0,8.00061,-9.72423,12.59247432,10.52600002,5597.0,4.45439005,nan,0.97653401
167722708,6,103.340619,-61.156881,2000.0,28.6109,35.3009,45.43937873,11.27900028,5568.83007813,4.47186995,0.00304585,0.94800103
170099626,6,101.051738,-47.580543,2000.0,34.004,-16.0169,37.58740616,10.2670002,5984.0,4.46589994,nan,1.01645005
170206175,6,102.118676,-46.78011,2000.0,3.01912,13.9491,14.27208732,10.40400028,5901.0,4.41021013,nan,1.06957996
170223654,6,102.322183,-46.478209,2000.0,57.0868,62.105,84.35599421,9.78800011,5711.0,4.51106024,nan,0.92803597
172078162,6,97.86521,-28.450857,2000.0,-6.2692,-1.44132,6.43274995,10.66300011,6042.0,4.47783995,nan,1.01261997
172193493,6,98.489127,-28.469932,2000.0,-6.33331,29.5073,30.17932353,11.01299953,5719.0,4.49749994,nan,0.94360298
172229094,6,98.762594,-28.457477,2000.0,6.03709,-56.6676,56.98827375,10.62800026,5586.0,4.47542,nan,0.95183998
172462484,6,100.151945,-29.481421,2000.0,-34.0491,85.2111,91.7620443,10.40400028,6081.0,4.44283009,nan,1.06165004
176932711,6,100.323525,-68.345916,2000.0,4.92358,25.9238,26.38721369,11.18599987,5768.0,4.49152994,nan,0.95610601
176958580,6,101.307975,-67.371358,2000.0,10.3393,10.0544,14.42193066,11.28800011,5519.0,4.39554024,nan,1.03447998
176985907,6,101.811079,-68.953223,2000.0,-10.5694,30.8067,32.56938718,11.16899967,5599.14013672,4.73158979,0.20399299,1.05946004
177017454,6,102.046225,-71.74804,2000.0,-1.96226,51.4304,51.46782013,10.13399982,5973.85009766,4.25159979,-0.278339,1.09486997
177115354,6,103.754983,-69.867111,2000.0,-10.0337,0.178713,10.03529143,11.48799992,5668.14990234,4.52573013,0.12896401,0.91172802
177165931,6,104.312638,-66.901743,2000.0,-27.1183,70.8572,75.86926246,10.64000034,5814.60009766,4.40302992,-0.28769299,0.990605
177181147,6,105.013049,-66.550353,2000.0,-2.79759,81.2619,81.31004182,10.96800041,5619.91992188,4.45854998,-0.16661701,1.03885996
177349901,6,104.259072,-72.038117,2000.0,-25.93,-79.19,83.32719244,9.8039999,5509.0,4.41277981,nan,1.01280999
177351052,6,104.268777,-73.829611,2000.0,-39.0686,161.023,165.69478578,9.91600037,5640.58984375,4.36375999,-0.26037899,0.918428
177388161,6,104.766398,-74.632258,2000.0,8.17883,-5.21623,9.7006348,10.09300041,5693.0,4.39683008,nan,1.05607998
179516259,6,80.371893,-70.441206,2000.0,4.89786,6.28272,7.96627913,10.99600029,5512.0,4.47459984,nan,0.94360203
180944241,6,88.714259,-44.919593,2000.0,-7.56773,23.24,24.44111571,10.16399956,6085.0,4.50614023,nan,0.98773497
192784069,6,81.623448,-40.261658,2000.0,3.2426,16.4239,16.74093623,10.64900017,5607.0,4.4302001,nan,1.00538003
192786303,6,81.815303,-38.577169,2000.0,23.4705,-106.7,109.25087812,10.57199955,5765.0,4.53141022,nan,0.91284502
192789659,6,82.05189,-36.951534,2000.0,-34.2529,71.6394,79.40695682,10.23499966,5697.0,4.48507023,nan,0.95454198
192830771,6,82.961852,-36.111709,2000.0,0.337271,-13.633,13.63717129,10.36600018,5553.0,4.44925022,nan,0.97680098
192845744,6,83.063158,-37.414447,2000.0,-31.3768,-30.7204,43.91180427,10.07299995,5855.0,4.4950099,nan,0.96360397
192846357,6,83.290686,-36.133449,2000.0,7.58773,17.5457,19.11609884,10.38700008,5650.0,4.40532017,nan,1.04018998
199756764,6,82.028259,-8.962683,2000.0,34.551,-102.9,108.5457581,9.7130003,5623.0,4.46187019,nan,0.97132701
199783249,6,83.085726,-11.889776,2000.0,62.5841,7.77082,63.06469073,10.6619997,5782.0,4.53684998,nan,0.90917301
200325453,6,76.714291,-44.420121,2000.0,102.687,109.086,149.81446981,9.79500008,5605.0,4.51524019,nan,0.91137898
200374878,6,77.770303,-46.971883,2000.0,45.5441,167.439,173.52257423,9.61699963,5988.0,4.46317005,nan,1.02033997
201495647,6,92.891602,-31.953634,2000.0,32.9188,-4.00198,33.16117063,10.11600018,6037.0,4.42183018,nan,1.07912004
219150168,6,89.754946,-53.398346,2000.0,24.9534,93.7608,97.02453189,11.27499962,5820.0,4.45963001,nan,0.99879003
219155909,6,90.088966,-51.347178,2000.0,10.0192,29.8966,31.53079543,10.83199978,6096.0,4.44359016,nan,1.06361997
219162427,6,90.481122,-48.936331,2000.0,-14.13,-43.9,46.11796721,8.75,5638.0,4.3719101,nan,1.07934999
219192756,6,92.093068,-49.09095,2000.0,-44.5412,9.36029,45.5141025,9.71500015,5939.0,4.55410004,nan,0.91161197
219210613,6,93.292487,-49.748193,2000.0,27.7802,-21.7137,35.2593857,10.82299995,5573.0,4.46346998,nan,0.96342701
219212999,6,93.37021,-53.17473,2000.0,-24.3955,47.4617,53.36434565,11.39400005,5506.0,4.39819002,nan,1.02954996
219213422,6,93.419368,-52.333919,2000.0,110.403,-72.3863,132.01741869,11.59599972,5880.0,4.52952003,nan,0.92941701
219344876,6,74.74659,-50.760742,2000.0,-17.7991,-103.026,104.5522101,10.62899971,6047.0,4.52125978,nan,0.964095
219346965,6,74.884137,-51.532708,2000.0,-32.3589,-19.7969,37.93435987,9.73200035,5999.0,4.43114996,nan,1.06061995
219393875,6,77.740889,-52.863051,2000.0,12.0448,30.1568,32.47321655,10.98999977,5849.0,4.53909016,nan,0.91515303
219398479,6,78.052698,-51.748922,2000.0,-30.344,-46.9648,55.91467406,10.81200027,5842.0,4.4183898,nan,1.05054998
219405718,6,78.525146,-51.943797,2000.0,-10.3511,-59.9699,60.85666913,10.86999989,5633.79980469,4.11999989,0.17,1.04372001
219407221,6,78.782066,-51.707529,2000.0,7.15663,38.8421,39.4958996,11.05200005,5816.0,4.52596998,nan,0.92484599
219409805,6,78.860802,-50.689267,2000.0,138.59,-24.9619,140.82004315,10.73200035,5898.0,4.48511982,nan,0.98076499
219411585,6,79.099399,-52.042555,2000.0,27.5813,40.3421,48.86934767,11.36400032,5750.0,4.0,0.25,0.924739
219413409,6,79.350785,-48.677167,2000.0,24.9077,-27.6942,37.24731175,10.02099991,5609.10009766,4.44000006,-0.15000001,0.95062399
219413921,6,79.222072,-49.872187,2000.0,-3.27183,-46.2322,46.3478283,10.81000042,5740.0,4.46341991,nan,0.98398799
219417870,6,79.662769,-48.984954,2000.0,44.5553,20.2966,48.96046088,9.86999989,5893.0,4.52626991,nan,0.93468302
220026229,6,78.780683,-47.138302,2000.0,0.59429,-0.526056,0.79367217,10.47299957,5558.10009766,4.69000006,-0.09,1.05113006
220036349,6,79.124221,-47.058441,2000.0,72.5291,-67.7235,99.23176306,10.04100037,5880.0,4.41796017,nan,1.05678999
220037673,6,79.230887,-45.091067,2000.0,18.6122,22.8448,29.46691154,10.2510004,5642.60009766,4.42999983,-0.44,1.06071997
220046629,6,83.446827,3.85451,2000.0,12.7,23.1,26.36095598,10.63799953,5586.0,4.44000006,-0.05,0.98337901
220398548,6,69.241327,-59.525505,2000.0,-2.36508,-2.74933,3.62662637,10.82199955,5708.72998047,4.33858013,-0.181453,1.08538997
220399378,6,69.305006,-56.321734,2000.0,8.68333,-39.6444,40.58421702,10.81299973,6053.0,4.49288988,nan,0.99716198
220414019,6,71.153386,-56.823733,2000.0,27.6017,29.443,40.35770177,11.21800041,5738.0,4.51463985,nan,0.92740202
220422671,6,72.132658,-56.281634,2000.0,-14.3964,32.2001,35.27184108,9.76900005,5632.0,4.46791983,nan,0.96567398
220424477,6,72.40111,-57.59909,2000.0,-19.9368,33.5794,39.05191543,11.06799984,5585.79980469,4.41271019,-0.251095,0.98887801
220425201,6,72.451273,-59.653892,2000.0,-30.9489,-59.3262,66.91361907,10.37699986,5574.0,4.38905001,nan,1.04974997
220428286,6,72.643296,-58.764678,2000.0,-2.90992,13.2667,13.58208244,11.20199966,5823.0,4.50863981,nan,0.94438499
220430517,6,73.241848,-54.271459,2000.0,-3.17479,-23.7508,23.962049,10.71800041,5869.0,4.41664982,nan,1.05669999
220432478,6,73.252282,-58.902255,2000.0,-29.5336,-63.0585,69.63194634,10.10299969,5684.06005859,4.22599983,-0.32168201,0.99971497
220435354,6,73.50312,-58.395509,2000.0,-17.6342,-17.0867,24.55443598,11.02900028,5806.00976563,4.52770996,-0.0458703,1.08223999
220436863,6,73.849715,-56.355866,2000.0,33.9544,74.3846,81.76778092,11.06999969,5792.70019531,4.40976,-0.164202,1.03964996
220453989,6,74.250191,-58.717595,2000.0,11.4933,-20.9371,23.88426472,11.10000038,5513.0,4.39675999,nan,1.03220999
220457174,6,74.434004,-59.226975,2000.0,-30.3427,-17.4659,35.0105285,10.31099987,5791.47998047,4.40221977,-0.25327399,0.931539
220459086,6,74.492639,-54.318535,2000.0,40.4458,-4.40904,40.68540735,10.90400028,5571.89990234,3.96000004,-0.08,0.94946402
220477688,6,75.704533,-59.599747,2000.0,-0.543762,-11.6521,11.66478082,11.2489996,5735.0,4.46325016,nan,0.98355401
220479455,6,75.7469,-54.54892,2000.0,-42.8394,72.7412,84.41857835,10.75,5628.0,4.46805,nan,0.96505302
231096895,6,69.329444,-69.357026,2000.0,-0.815598,-14.5203,14.54318783,11.35599995,5628.70996094,4.43936014,0.273305,1.02145004
231336649,6,93.463536,-35.453622,2000.0,7.8,-16.1,17.88994131,10.24600029,5663.0,4.36708021,nan,1.08877003
231720505,6,80.723224,-52.023261,2000.0,-3.74228,-69.3844,69.48524752,10.28299999,5570.0,4.49230003,nan,0.931611
231729752,6,81.684899,-53.178646,2000.0,90.5493,-89.6074,127.3917653,9.88700008,5574.0,4.47824001,nan,0.947299
231820149,6,86.238945,-53.691074,2000.0,-10.2,-2.5,10.50190459,11.03600025,5666.0,4.36650991,nan,1.08990002
231820447,6,86.333095,-53.340235,2000.0,13.4907,-45.0773,47.05275722,11.10200024,5577.0,4.44501019,nan,0.98462403
231820731,6,86.398042,-52.57463,2000.0,1.45446,25.1677,25.20969213,10.94999981,5666.0,4.43694019,nan,1.00501001
231925611,6,93.169005,-43.628976,2000.0,-32.4106,-148.271,151.7719883,7.71000004,5814.91015625,nan,nan,1.04733002
231935571,6,93.544139,-45.585098,2000.0,-0.1,5.7,5.70087713,10.10299969,5550.0,3.04999995,-1.09000003,1.04621994
231943798,6,93.895168,-42.046869,2000.0,-35.3377,-45.2183,57.38856764,10.34700012,5713.0,4.52436018,nan,0.91417098
231954335,6,94.606879,-46.776147,2000.0,-5.56516,94.8636,95.02669946,8.86800003,5596.0,4.3642602,nan,1.08316004
231954843,6,94.629402,-45.876198,2000.0,19.6334,-5.67757,20.43783738,10.64400005,5556.0,4.38808012,nan,1.04849005
232021048,6,95.971068,-44.058281,2000.0,-83.7642,-124.686,150.20998568,9.48400021,5758.0,4.46916008,nan,0.97978503
232049156,6,97.287208,-43.579215,2000.0,61.3337,35.9676,71.1019761,10.62800026,5772.0,4.43517017,nan,1.02074003
232055774,6,97.618168,-44.527887,2000.0,-6.82574,55.0105,55.4323537,10.03199959,5743.0,4.48344994,nan,0.96193397
234088233,6,101.157539,1.27968,2000.0,49.1574,-165.16,172.32027035,8.49300003,5527.0,4.48759985,nan,0.93144602
234825296,6,97.720408,0.226919,2000.0,-2.38769,-2.06647,3.15774632,13.77799988,5880.0,4.47812986,nan,1.01999998
235044445,6,82.440358,-52.7096,2000.0,55.4093,53.4119,76.96116935,10.29599953,5899.0,4.4539299,nan,1.01678002
235047253,6,82.614483,-50.699738,2000.0,-12.8003,3.25194,13.20692219,10.81299973,5579.0,4.48618984,nan,0.93927598
235069785,6,85.983639,-43.377108,2000.0,23.4822,50.3692,55.57400494,10.65499973,5540.0,4.4446702,nan,0.980313
235074919,6,86.247935,-43.300758,2000.0,-3.36519,12.7881,13.2234642,9.83699989,5569.0,4.4468298,nan,0.98155397
237392174,6,95.566555,-37.287441,2000.0,74.5866,2.11887,74.61669056,10.56499958,5649.0,4.47693014,nan,0.95774502
237396287,6,95.700125,-39.182553,2000.0,37.1053,-34.4566,50.63655371,9.67000008,5806.0,4.43220997,nan,1.02885997
237399399,6,95.881681,-37.475081,2000.0,10.4774,34.7193,36.26576489,9.86299992,5719.0,4.43400002,nan,1.01516998
237941540,6,101.254964,-52.859412,2000.0,30.7757,21.4231,37.4979056,11.29199982,5612.0,4.4861598,nan,0.94324303
237946947,6,101.366874,-50.481772,2000.0,-7.00593,-64.4291,64.80888814,10.60900021,5716.0,4.43324995,nan,1.01565003
237977960,6,102.0876,-53.238651,2000.0,13.4603,4.98221,14.35277299,10.93400002,5854.0,4.43019009,nan,1.03812003
237978628,6,102.306205,-53.638475,2000.0,3.22713,-15.3062,15.64270202,10.93000031,5674.0,4.36497021,nan,1.09292996
238004338,6,102.543776,-52.665727,2000.0,12.531,-44.739,46.46078004,11.34000015,6082.0,4.52085018,nan,0.97061503
